County,State,Date,cumulative_cases,new_cases,Pop_Vacs,Pop_Vacs_Pct,Vaccinations
Los Angeles County,CA,2021-03-10,1207909,11408,1718874,17.1,233796
Los Angeles County,CA,2021-03-17,1212842,4933,1996138,19.9,277264
Los Angeles County,CA,2021-03-24,1216960,4118,2449623,24.4,453485
Los Angeles County,CA,2021-03-31,1220683,3723,2845776,28.3,396153
Los Angeles County,CA,2021-04-07,1224364,3681,3287124,32.7,441348
Los Angeles County,CA,2021-04-14,1227578,3214,3671213,36.6,384089
Los Angeles County,CA,2021-04-21,1230595,3017,4161871,41.5,490658
Los Angeles County,CA,2021-04-28,1232997,2402,4477133,44.6,315262
Los Angeles County,CA,2021-05-05,1235100,2103,4684309,46.7,207176
Los Angeles County,CA,2021-05-12,1236843,1743,4876606,48.6,192297
Los Angeles County,CA,2021-05-19,1238492,1649,5058018,50.4,181412
Los Angeles County,CA,2021-05-26,1239845,1353,5264305,52.4,206287
Los Angeles County,CA,2021-06-02,1244660,4815,5392040,53.7,127735
Los Angeles County,CA,2021-06-09,1245855,1195,5503636,54.8,111596
Los Angeles County,CA,2021-06-16,1247070,1215,5618987,56,115351
Los Angeles County,CA,2021-06-23,1248399,1329,5723145,57,104158
Los Angeles County,CA,2021-06-30,1250322,1923,5838017,58.2,114872
Los Angeles County,CA,2021-07-07,1253780,3458,5909256,58.9,71239
Los Angeles County,CA,2021-07-14,1260774,6994,5999225,59.8,89969
Los Angeles County,CA,2021-07-21,1272126,11352,6077429,60.5,78204
Los Angeles County,CA,2021-07-28,1289048,16922,6175627,61.5,98198
Los Angeles County,CA,2021-08-04,1309643,20595,6281575,62.6,105948
Los Angeles County,CA,2021-08-11,1333248,23605,6395901,63.7,114326
Los Angeles County,CA,2021-08-18,1357190,23942,6488091,64.6,92190
Los Angeles County,CA,2021-08-25,1378823,21633,6554290,65.3,66199
Los Angeles County,CA,2021-09-01,1397359,18536,6648888,66.2,94598
Los Angeles County,CA,2021-09-08,1411681,14322,6698795,66.7,49907
Los Angeles County,CA,2021-09-15,1424635,12954,6758926,67.3,60131
Los Angeles County,CA,2021-09-22,1435601,10966,6814141,67.9,55215
Los Angeles County,CA,2021-09-29,1445171,9570,6860809,68.3,46668
Los Angeles County,CA,2021-10-06,1453421,8250,6923794,69,62985
Los Angeles County,CA,2021-10-13,1460929,7508,6983276,69.6,59482
Los Angeles County,CA,2021-10-20,1467767,6838,7043165,70.2,59889
Los Angeles County,CA,2021-10-27,1476135,8368,7102070,70.7,58905
Los Angeles County,CA,2021-11-03,1484425,8290,7155421,71.3,53351
Los Angeles County,CA,2021-11-10,1494417,9992,7228213,72,72792
Los Angeles County,CA,2021-11-17,1502515,8098,7346111,73.2,117898
Los Angeles County,CA,2021-11-24,1510623,8108,7449635,74.2,103524
Los Angeles County,CA,2021-12-01,1516775,6152,7515809,74.9,66174
Los Angeles County,CA,2021-12-08,1528173,11398,7597692,75.7,81883
Los Angeles County,CA,2021-12-15,1539222,11049,7677002,76.5,79310
Los Angeles County,CA,2021-12-22,1561760,22538,7749199,77.2,72197
Los Angeles County,CA,2021-12-29,1631098,69338,7806627,77.8,57428
Madera County,CA,2021-01-06,11921,1208,0,0,0
Madera County,CA,2021-01-13,13117,1196,1999,1.3,1999
Madera County,CA,2021-01-20,14206,1089,4221,2.7,2222
Madera County,CA,2021-01-27,14842,636,6274,4,2053
Madera County,CA,2021-02-03,15338,496,9031,5.7,2757
Madera County,CA,2021-02-10,15684,346,11174,7.1,2143
Madera County,CA,2021-02-17,15913,229,12913,8.2,1739
Madera County,CA,2021-02-24,16174,261,18705,11.9,5792
Madera County,CA,2021-03-03,16372,198,21429,13.6,2724
Madera County,CA,2021-03-10,16568,196,24657,15.7,3228
Madera County,CA,2021-03-17,16701,133,29003,18.4,4346
Madera County,CA,2021-03-24,16797,96,35131,22.3,6128
Madera County,CA,2021-03-31,16901,104,39633,25.2,4502
Madera County,CA,2021-04-07,16996,95,42662,27.1,3029
Madera County,CA,2021-04-14,17128,132,46058,29.3,3396
Madera County,CA,2021-04-21,17228,100,51668,32.8,5610
Madera County,CA,2021-04-28,17293,65,53718,34.1,2050
Madera County,CA,2021-05-05,17348,55,55467,35.3,1749
Madera County,CA,2021-05-12,17396,48,57243,36.4,1776
Madera County,CA,2021-05-19,17432,36,58826,37.4,1583
Madera County,CA,2021-05-26,17465,33,61627,39.2,2801
Madera County,CA,2021-06-02,17498,33,62761,39.9,1134
Madera County,CA,2021-06-09,17529,31,63680,40.5,919
Madera County,CA,2021-06-16,17553,24,64794,41.2,1114
Madera County,CA,2021-06-23,17608,55,65715,41.8,921
Madera County,CA,2021-06-30,17641,33,66760,42.4,1045
Madera County,CA,2021-07-07,17700,59,67568,42.9,808
Madera County,CA,2021-07-14,17750,50,68579,43.6,1011
Madera County,CA,2021-07-21,17850,100,69306,44.1,727
Madera County,CA,2021-07-28,18024,174,70418,44.8,1112
Madera County,CA,2021-08-04,18288,264,71550,45.5,1132
Madera County,CA,2021-08-11,18630,342,73110,46.5,1560
Madera County,CA,2021-08-18,19070,440,74827,47.6,1717
Madera County,CA,2021-08-25,19582,512,76076,48.4,1249
Madera County,CA,2021-09-01,20257,675,77535,49.3,1459
Madera County,CA,2021-09-08,20860,603,78375,49.8,840
Madera County,CA,2021-09-15,21412,552,79410,50.5,1035
Madera County,CA,2021-09-22,21991,579,80397,51.1,987
Madera County,CA,2021-09-29,22503,512,81499,51.8,1102
Madera County,CA,2021-10-06,23004,501,83075,52.8,1576
Madera County,CA,2021-10-13,23479,475,83958,53.4,883
Madera County,CA,2021-10-20,23919,440,84645,53.8,687
Madera County,CA,2021-10-27,24402,483,85430,54.3,785
Madera County,CA,2021-11-03,24948,546,86122,54.7,692
Madera County,CA,2021-11-10,25453,505,87007,55.3,885
Madera County,CA,2021-11-17,25863,410,88289,56.1,1282
Madera County,CA,2021-11-24,26129,266,89639,57,1350
Madera County,CA,2021-12-01,26388,259,90343,57.4,704
Madera County,CA,2021-12-08,26686,298,91399,58.1,1056
Madera County,CA,2021-12-15,26887,201,92276,58.7,877
Madera County,CA,2021-12-22,27076,189,93171,59.2,895
Madera County,CA,2021-12-29,27308,232,93942,59.7,771
Marin County,CA,2021-01-06,10322,644,0,0,0
Marin County,CA,2021-01-13,11080,758,7070,2.7,7070
Marin County,CA,2021-01-20,11779,699,12462,4.8,5392
Marin County,CA,2021-01-27,12136,357,21739,8.4,9277
Marin County,CA,2021-02-03,12521,385,30597,11.8,8858
Marin County,CA,2021-02-10,12779,258,36844,14.2,6247
Marin County,CA,2021-02-17,12992,213,44548,17.2,7704
Marin County,CA,2021-02-24,13182,190,52117,20.1,7569
Marin County,CA,2021-03-03,13358,176,63399,24.5,11282
Marin County,CA,2021-03-10,13516,158,71670,27.7,8271
Marin County,CA,2021-03-17,13609,93,86377,33.4,14707
Marin County,CA,2021-03-24,13712,103,103161,39.9,16784
Marin County,CA,2021-03-31,13827,115,116190,44.9,13029
Marin County,CA,2021-04-07,13905,78,131221,50.7,15031
Marin County,CA,2021-04-14,13998,93,143962,55.6,12741
Marin County,CA,2021-04-21,14050,52,161615,62.4,17653
Marin County,CA,2021-04-28,14098,48,168680,65.2,7065
Marin County,CA,2021-05-05,14188,90,173536,67,4856
Marin County,CA,2021-05-12,14243,55,177400,68.5,3864
Marin County,CA,2021-05-19,14284,41,184755,71.4,7355
Marin County,CA,2021-05-26,14315,31,190430,73.6,5675
Marin County,CA,2021-06-02,14348,33,192801,74.5,2371
Marin County,CA,2021-06-09,14381,33,195989,75.7,3188
Marin County,CA,2021-06-16,14398,17,198036,76.5,2047
Marin County,CA,2021-06-23,14398,0,199693,77.2,1657
Marin County,CA,2021-06-30,14398,0,201726,77.9,2033
Marin County,CA,2021-07-07,14453,55,203032,78.4,1306
Marin County,CA,2021-07-14,14529,76,204780,79.1,1748
Marin County,CA,2021-07-21,14684,155,206187,79.7,1407
Marin County,CA,2021-07-28,14929,245,207762,80.3,1575
Marin County,CA,2021-08-04,15211,282,209408,80.9,1646
Marin County,CA,2021-08-11,15512,301,211205,81.6,1797
Marin County,CA,2021-08-18,15896,384,212685,82.2,1480
Marin County,CA,2021-08-25,16250,354,213734,82.6,1049
Marin County,CA,2021-09-01,16583,333,215221,83.2,1487
Marin County,CA,2021-09-08,16744,161,215939,83.4,718
Marin County,CA,2021-09-15,16975,231,216850,83.8,911
Marin County,CA,2021-09-22,17154,179,217760,84.1,910
Marin County,CA,2021-09-29,17302,148,218469,84.4,709
Marin County,CA,2021-10-06,17454,152,219641,84.9,1172
Marin County,CA,2021-10-13,17566,112,220568,85.2,927
Marin County,CA,2021-10-20,17687,121,221379,85.5,811
Marin County,CA,2021-10-27,17809,122,222629,86,1250
Marin County,CA,2021-11-03,17944,135,223615,86.4,986
Marin County,CA,2021-11-10,18106,162,226326,87.4,2711
Marin County,CA,2021-11-17,18220,114,230950,89.2,4624
Marin County,CA,2021-11-24,18355,135,236195,91.3,5245
Marin County,CA,2021-12-01,18533,178,238265,92.1,2070
Marin County,CA,2021-12-08,18836,303,240394,92.9,2129
Marin County,CA,2021-12-15,19065,229,242438,93.7,2044
Marin County,CA,2021-12-22,19477,412,244418,94.4,1980
Marin County,CA,2021-12-29,20661,1184,245859,95,1441
Orange County,CA,2021-01-06,182572,21566,0,0,0
Orange County,CA,2021-01-13,206808,24236,54817,1.7,54817
Orange County,CA,2021-01-20,224275,17467,98576,3.1,43759
Orange County,CA,2021-01-27,235403,11128,168795,5.3,70219
Orange County,CA,2021-02-03,243492,8089,255164,8,86369
Orange County,CA,2021-02-10,249104,5612,333268,10.5,78104
Orange County,CA,2021-02-17,252482,3378,415935,13.1,82667
Orange County,CA,2021-02-24,254794,2312,458117,14.4,42182
Orange County,CA,2021-03-03,256319,1525,501360,15.8,43243
Orange County,CA,2021-03-10,257440,1121,556859,17.5,55499
Orange County,CA,2021-03-17,258418,978,661055,20.8,104196
Orange County,CA,2021-03-24,259378,960,802787,25.3,141732
Orange County,CA,2021-03-31,260238,860,961165,30.3,158378
Orange County,CA,2021-04-07,261260,1022,1094192,34.5,133027
Orange County,CA,2021-04-14,262544,1284,1221653,38.5,127461
Orange County,CA,2021-04-21,263282,738,1365799,43,144146
Orange County,CA,2021-04-28,263883,601,1472373,46.4,106574
Orange County,CA,2021-05-05,264465,582,1542308,48.6,69935
Orange County,CA,2021-05-12,264881,416,1607328,50.6,65020
Orange County,CA,2021-05-19,265414,533,1663062,52.4,55734
Orange County,CA,2021-05-26,265741,327,1716782,54.1,53720
Orange County,CA,2021-06-02,266051,310,1756627,55.3,39845
Orange County,CA,2021-06-09,266341,290,1790878,56.4,34251
Orange County,CA,2021-06-16,266645,304,1826327,57.5,35449
Orange County,CA,2021-06-23,267022,377,1855318,58.4,28991
Orange County,CA,2021-06-30,267372,350,1889246,59.5,33928
Orange County,CA,2021-07-07,267955,583,1910439,60.2,21193
Orange County,CA,2021-07-14,269211,1256,1944109,61.2,33670
Orange County,CA,2021-07-21,271406,2195,1967451,62,23342
Orange County,CA,2021-07-28,274449,3043,1994850,62.8,27399
Orange County,CA,2021-08-04,279128,4679,2023163,63.7,28313
Orange County,CA,2021-08-11,284401,5273,2054231,64.7,31068
Orange County,CA,2021-08-18,290144,5743,2083219,65.6,28988
Orange County,CA,2021-08-25,294763,4619,2103254,66.2,20035
Orange County,CA,2021-09-01,298873,4110,2135533,67.2,32279
Orange County,CA,2021-09-08,302021,3148,2150629,67.7,15096
Orange County,CA,2021-09-15,305378,3357,2167528,68.3,16899
Orange County,CA,2021-09-22,307995,2617,2183055,68.7,15527
Orange County,CA,2021-09-29,310862,2867,2196024,69.2,12969
Orange County,CA,2021-10-06,313043,2181,2211658,69.6,15634
Orange County,CA,2021-10-13,314858,1815,2225862,70.1,14204
Orange County,CA,2021-10-20,316461,1603,2239068,70.5,13206
Orange County,CA,2021-10-27,318496,2035,2256573,71.1,17505
Orange County,CA,2021-11-03,320646,2150,2271523,71.5,14950
Orange County,CA,2021-11-10,322897,2251,2290723,72.1,19200
Orange County,CA,2021-11-17,324832,1935,2323396,73.2,32673
Orange County,CA,2021-11-24,326647,1815,2350656,74,27260
Orange County,CA,2021-12-01,328512,1865,2369893,74.6,19237
Orange County,CA,2021-12-08,331453,2941,2391806,75.3,21913
Orange County,CA,2021-12-15,334073,2620,2413341,76,21535
Orange County,CA,2021-12-22,338222,4149,2434889,76.7,21548
Orange County,CA,2021-12-29,352313,14091,2452598,77.2,17709
San Bernardino County,CA,2021-01-06,219108,22928,23433,1.1,7346
San Bernardino County,CA,2021-01-13,244241,25133,36202,1.7,12769
San Bernardino County,CA,2021-01-20,261372,17131,55687,2.6,19485
San Bernardino County,CA,2021-01-27,271785,10413,90484,4.2,34797
San Bernardino County,CA,2021-02-03,278762,6977,123538,5.7,33054
San Bernardino County,CA,2021-02-10,283419,4657,162589,7.5,39051
San Bernardino County,CA,2021-02-17,286462,3043,202446,9.3,39857
San Bernardino County,CA,2021-02-24,288876,2414,237215,10.9,34769
San Bernardino County,CA,2021-03-03,290559,1683,268642,12.3,31427
San Bernardino County,CA,2021-03-10,291647,1088,293273,13.5,24631
San Bernardino County,CA,2021-03-17,292705,1058,332366,15.2,39093
San Bernardino County,CA,2021-03-24,293666,961,398091,18.3,65725
San Bernardino County,CA,2021-03-31,294581,915,460869,21.1,62778
San Bernardino County,CA,2021-04-07,295657,1076,526305,24.1,65436
San Bernardino County,CA,2021-04-14,297840,2183,593815,27.2,67510
San Bernardino County,CA,2021-04-21,298852,1012,667385,30.6,73570
San Bernardino County,CA,2021-04-28,299432,580,715894,32.8,48509
San Bernardino County,CA,2021-05-05,299933,501,747931,34.3,32037
San Bernardino County,CA,2021-05-12,300444,511,777843,35.7,29912
San Bernardino County,CA,2021-05-19,301056,612,809802,37.1,31959
San Bernardino County,CA,2021-05-26,301541,485,843354,38.7,33552
San Bernardino County,CA,2021-06-02,302054,513,866551,39.7,23197
San Bernardino County,CA,2021-06-09,302270,216,885884,40.6,19333
San Bernardino County,CA,2021-06-16,302569,299,905106,41.5,19222
San Bernardino County,CA,2021-06-23,302899,330,923467,42.4,18361
San Bernardino County,CA,2021-06-30,303305,406,945230,43.4,21763
San Bernardino County,CA,2021-07-07,303902,597,961891,44.1,16661
San Bernardino County,CA,2021-07-14,304873,971,979534,44.9,17643
San Bernardino County,CA,2021-07-21,306620,1747,996025,45.7,16491
San Bernardino County,CA,2021-07-28,309077,2457,1016602,46.6,20577
San Bernardino County,CA,2021-08-04,312967,3890,1038361,47.6,21759
San Bernardino County,CA,2021-08-11,318391,5424,1062059,48.7,23698
San Bernardino County,CA,2021-08-18,324289,5898,1085083,49.8,23024
San Bernardino County,CA,2021-08-25,330393,6104,1101847,50.5,16764
San Bernardino County,CA,2021-09-01,335704,5311,1125694,51.6,23847
San Bernardino County,CA,2021-09-08,340413,4709,1139040,52.2,13346
San Bernardino County,CA,2021-09-15,344534,4121,1155036,53,15996
San Bernardino County,CA,2021-09-22,348046,3512,1168429,53.6,13393
San Bernardino County,CA,2021-09-29,351106,3060,1180257,54.1,11828
San Bernardino County,CA,2021-10-06,353592,2486,1192042,54.7,11785
San Bernardino County,CA,2021-10-13,355719,2127,1203331,55.2,11289
San Bernardino County,CA,2021-10-20,357821,2102,1214634,55.7,11303
San Bernardino County,CA,2021-10-27,360494,2673,1226011,56.2,11377
San Bernardino County,CA,2021-11-03,363096,2602,1234477,56.6,8466
San Bernardino County,CA,2021-11-10,366374,3278,1245538,57.1,11061
San Bernardino County,CA,2021-11-17,369016,2642,1262009,57.9,16471
San Bernardino County,CA,2021-11-24,371669,2653,1274989,58.5,12980
San Bernardino County,CA,2021-12-01,374754,3085,1284295,58.9,9306
San Bernardino County,CA,2021-12-08,378893,4139,1296513,59.5,12218
San Bernardino County,CA,2021-12-15,382644,3751,1307561,60,11048
San Bernardino County,CA,2021-12-22,386507,3863,1317833,60.4,10272
San Bernardino County,CA,2021-12-29,394408,7901,1326346,60.8,8513
Sutter County,CA,2021-01-06,6821,472,0,0,0
Sutter County,CA,2021-01-13,7336,515,0,0,0
Sutter County,CA,2021-01-20,7779,443,2892,3,2892
Sutter County,CA,2021-01-27,8146,367,4968,5.1,2076
Sutter County,CA,2021-02-03,8420,274,7043,7.3,2075
Sutter County,CA,2021-02-10,8621,201,9138,9.4,2095
Sutter County,CA,2021-02-17,8752,131,10994,11.3,1856
Sutter County,CA,2021-02-24,8848,96,12944,13.3,1950
Sutter County,CA,2021-03-03,8915,67,14494,14.9,1550
Sutter County,CA,2021-03-10,8997,82,16231,16.7,1737
Sutter County,CA,2021-03-17,9053,56,17761,18.3,1530
Sutter County,CA,2021-03-24,9122,69,21991,22.7,4230
Sutter County,CA,2021-03-31,9190,68,24848,25.6,2857
Sutter County,CA,2021-04-07,9263,73,27510,28.4,2662
Sutter County,CA,2021-04-14,9310,47,30448,31.4,2938
Sutter County,CA,2021-04-21,9363,53,33066,34.1,2618
Sutter County,CA,2021-04-28,9426,63,34628,35.7,1562
Sutter County,CA,2021-05-05,9459,33,35770,36.9,1142
Sutter County,CA,2021-05-12,9502,43,37176,38.3,1406
Sutter County,CA,2021-05-19,9541,39,38427,39.6,1251
Sutter County,CA,2021-05-26,9584,43,39867,41.1,1440
Sutter County,CA,2021-06-02,9618,34,40809,42.1,942
Sutter County,CA,2021-06-09,9671,53,41660,43,851
Sutter County,CA,2021-06-16,9708,37,42575,43.9,915
Sutter County,CA,2021-06-23,9726,18,43323,44.7,748
Sutter County,CA,2021-06-30,9726,0,44362,45.7,1039
Sutter County,CA,2021-07-07,9766,40,44995,46.4,633
Sutter County,CA,2021-07-14,9848,82,45837,47.3,842
Sutter County,CA,2021-07-21,9952,104,46507,48,670
Sutter County,CA,2021-07-28,10104,152,47411,48.9,904
Sutter County,CA,2021-08-04,10375,271,48396,49.9,985
Sutter County,CA,2021-08-11,10686,311,49588,51.1,1192
Sutter County,CA,2021-08-18,11095,409,50827,52.4,1239
Sutter County,CA,2021-08-25,11527,432,51705,53.3,878
Sutter County,CA,2021-09-01,12071,544,53025,54.7,1320
Sutter County,CA,2021-09-08,12512,441,53741,55.4,716
Sutter County,CA,2021-09-15,12896,384,54571,56.3,830
Sutter County,CA,2021-09-22,13188,292,55295,57,724
Sutter County,CA,2021-09-29,13375,187,55822,57.6,527
Sutter County,CA,2021-10-06,13558,183,56458,58.2,636
Sutter County,CA,2021-10-13,13742,184,56956,58.7,498
Sutter County,CA,2021-10-20,13889,147,57412,59.2,456
Sutter County,CA,2021-10-27,14082,193,57946,59.8,534
Sutter County,CA,2021-11-03,14221,139,58337,60.2,391
Sutter County,CA,2021-11-10,14354,133,58789,60.6,452
Sutter County,CA,2021-11-17,14434,80,59387,61.2,598
Sutter County,CA,2021-11-24,14509,75,59923,61.8,536
Sutter County,CA,2021-12-01,14607,98,60313,62.2,390
Sutter County,CA,2021-12-08,14734,127,60844,62.7,531
Sutter County,CA,2021-12-15,14836,102,61433,63.4,589
Sutter County,CA,2021-12-22,14913,77,61995,63.9,562
Sutter County,CA,2021-12-29,15105,192,62437,64.4,442
Yolo County,CA,2021-01-06,9069,876,0,0,0
Yolo County,CA,2021-01-13,9962,893,6086,2.8,6086
Yolo County,CA,2021-01-20,10921,959,8427,3.8,2341
Yolo County,CA,2021-01-27,11522,601,12241,5.6,3814
Yolo County,CA,2021-02-03,12075,553,15885,7.2,3644
Yolo County,CA,2021-02-10,12424,349,22337,10.1,6452
Yolo County,CA,2021-02-17,12672,248,29590,13.4,7253
Yolo County,CA,2021-02-24,12950,278,35827,16.2,6237
Yolo County,CA,2021-03-03,13094,144,40954,18.6,5127
Yolo County,CA,2021-03-10,13244,150,44919,20.4,3965
Yolo County,CA,2021-03-17,13409,165,50982,23.1,6063
Yolo County,CA,2021-03-24,13504,95,62593,28.4,11611
Yolo County,CA,2021-03-31,13606,102,69911,31.7,7318
Yolo County,CA,2021-04-07,13699,93,78172,35.5,8261
Yolo County,CA,2021-04-14,13782,83,85794,38.9,7622
Yolo County,CA,2021-04-21,13859,77,96594,43.8,10800
Yolo County,CA,2021-04-28,13984,125,102718,46.6,6124
Yolo County,CA,2021-05-05,14116,132,106946,48.5,4228
Yolo County,CA,2021-05-12,14211,95,110784,50.2,3838
Yolo County,CA,2021-05-19,14271,60,115671,52.5,4887
Yolo County,CA,2021-05-26,14345,74,118779,53.9,3108
Yolo County,CA,2021-06-02,14398,53,120728,54.8,1949
Yolo County,CA,2021-06-09,14436,38,122808,55.7,2080
Yolo County,CA,2021-06-16,14474,38,124419,56.4,1611
Yolo County,CA,2021-06-23,14518,44,125827,57.1,1408
Yolo County,CA,2021-06-30,14536,18,127677,57.9,1850
Yolo County,CA,2021-07-07,14614,78,130534,59.2,2857
Yolo County,CA,2021-07-14,14732,118,132082,59.9,1548
Yolo County,CA,2021-07-21,14937,205,133218,60.4,1136
Yolo County,CA,2021-07-28,15243,306,134715,61.1,1497
Yolo County,CA,2021-08-04,15702,459,136267,61.8,1552
Yolo County,CA,2021-08-11,16199,497,138152,62.7,1885
Yolo County,CA,2021-08-18,16682,483,139767,63.4,1615
Yolo County,CA,2021-08-25,17277,595,140874,63.9,1107
Yolo County,CA,2021-09-01,18052,775,142531,64.6,1657
Yolo County,CA,2021-09-08,18548,496,143539,65.1,1008
Yolo County,CA,2021-09-15,18970,422,144630,65.6,1091
Yolo County,CA,2021-09-22,19277,307,145711,66.1,1081
Yolo County,CA,2021-09-29,19558,281,146680,66.5,969
Yolo County,CA,2021-10-06,19807,249,147617,66.9,937
Yolo County,CA,2021-10-13,20043,236,148516,67.4,899
Yolo County,CA,2021-10-20,20302,259,149346,67.7,830
Yolo County,CA,2021-10-27,20606,304,150215,68.1,869
Yolo County,CA,2021-11-03,20886,280,151036,68.5,821
Yolo County,CA,2021-11-10,21112,226,153007,69.4,1971
Yolo County,CA,2021-11-17,21286,174,156172,70.8,3165
Yolo County,CA,2021-11-24,21468,182,158547,71.9,2375
Yolo County,CA,2021-12-01,21639,171,159554,72.4,1007
Yolo County,CA,2021-12-08,21839,200,161147,73.1,1593
Yolo County,CA,2021-12-15,22054,215,162612,73.7,1465
Yolo County,CA,2021-12-22,22331,277,164137,74.4,1525
Yolo County,CA,2021-12-29,22858,527,165210,74.9,1073
