county,state,date,cumulative_cases,New.cases
Imperial County,CA,2021-04-14,30586,254
Imperial County,CA,2021-04-21,30743,157
Imperial County,CA,2021-04-28,30884,141
Imperial County,CA,2021-05-05,31035,151
Imperial County,CA,2021-05-12,31196,161
Imperial County,CA,2021-05-19,31335,139
Imperial County,CA,2021-05-26,31388,53
Imperial County,CA,2021-06-02,31457,69
Imperial County,CA,2021-06-09,31457,0
Imperial County,CA,2021-06-16,31457,0
Imperial County,CA,2021-06-23,31457,0
Imperial County,CA,2021-06-30,31457,0
Imperial County,CA,2021-07-07,31507,50
Imperial County,CA,2021-07-14,31611,104
Imperial County,CA,2021-07-21,31754,143
Imperial County,CA,2021-07-28,31872,118
Imperial County,CA,2021-08-04,32175,303
Imperial County,CA,2021-08-11,32396,221
Imperial County,CA,2021-08-18,32678,282
Imperial County,CA,2021-08-25,32977,299
Imperial County,CA,2021-09-01,33322,345
Imperial County,CA,2021-09-08,33591,269
Imperial County,CA,2021-09-15,33891,300
Imperial County,CA,2021-09-22,34253,362
Imperial County,CA,2021-09-29,34630,377
Imperial County,CA,2021-10-06,35037,407
Imperial County,CA,2021-10-13,35437,400
Imperial County,CA,2021-10-20,35826,389
Imperial County,CA,2021-10-27,36244,418
Imperial County,CA,2021-11-03,36648,404
Imperial County,CA,2021-11-10,37107,459
Imperial County,CA,2021-11-17,37647,540
Imperial County,CA,2021-11-24,38170,523
Imperial County,CA,2021-12-01,38669,499
Imperial County,CA,2021-12-08,39340,671
Imperial County,CA,2021-12-15,40046,706
Imperial County,CA,2021-12-22,40803,757
Imperial County,CA,2021-12-29,41781,978
Los Angeles County,CA,2021-01-06,851872,97271
Los Angeles County,CA,2021-01-13,958295,106423
Los Angeles County,CA,2021-01-20,1044819,86524
Los Angeles County,CA,2021-01-27,1096707,51888
Los Angeles County,CA,2021-02-03,1135064,38357
Los Angeles County,CA,2021-02-10,1161139,26075
Los Angeles County,CA,2021-02-17,1177210,16071
Los Angeles County,CA,2021-02-24,1188291,11081
Los Angeles County,CA,2021-03-03,1196501,8210
Los Angeles County,CA,2021-03-10,1207909,11408
Los Angeles County,CA,2021-03-17,1212842,4933
Los Angeles County,CA,2021-03-24,1216960,4118
Los Angeles County,CA,2021-03-31,1220683,3723
Los Angeles County,CA,2021-04-07,1224364,3681
Los Angeles County,CA,2021-04-14,1227578,3214
Los Angeles County,CA,2021-04-21,1230595,3017
Los Angeles County,CA,2021-04-28,1232997,2402
Los Angeles County,CA,2021-05-05,1235100,2103
Los Angeles County,CA,2021-05-12,1236843,1743
Los Angeles County,CA,2021-05-19,1238492,1649
Los Angeles County,CA,2021-05-26,1239845,1353
Los Angeles County,CA,2021-06-02,1244660,4815
Los Angeles County,CA,2021-06-09,1245855,1195
Los Angeles County,CA,2021-06-16,1247070,1215
Los Angeles County,CA,2021-06-23,1248399,1329
Los Angeles County,CA,2021-06-30,1250322,1923
Los Angeles County,CA,2021-07-07,1253780,3458
Los Angeles County,CA,2021-07-14,1260774,6994
Los Angeles County,CA,2021-07-21,1272126,11352
Los Angeles County,CA,2021-07-28,1289048,16922
Los Angeles County,CA,2021-08-04,1309643,20595
Los Angeles County,CA,2021-08-11,1333248,23605
Los Angeles County,CA,2021-08-18,1357190,23942
Los Angeles County,CA,2021-08-25,1378823,21633
Los Angeles County,CA,2021-09-01,1397359,18536
Los Angeles County,CA,2021-09-08,1411681,14322
Los Angeles County,CA,2021-09-15,1424635,12954
Los Angeles County,CA,2021-09-22,1435601,10966
Los Angeles County,CA,2021-09-29,1445171,9570
Los Angeles County,CA,2021-10-06,1453421,8250
Los Angeles County,CA,2021-10-13,1460929,7508
Los Angeles County,CA,2021-10-20,1467767,6838
Los Angeles County,CA,2021-10-27,1476135,8368
Los Angeles County,CA,2021-11-03,1484425,8290
Los Angeles County,CA,2021-11-10,1494417,9992
Los Angeles County,CA,2021-11-17,1502515,8098
Los Angeles County,CA,2021-11-24,1510623,8108
Los Angeles County,CA,2021-12-01,1516775,6152
Los Angeles County,CA,2021-12-08,1528173,11398
Los Angeles County,CA,2021-12-15,1539222,11049
Los Angeles County,CA,2021-12-22,1561760,22538
Los Angeles County,CA,2021-12-29,1631098,69338
Madera County,CA,2021-01-06,11921,1208
Madera County,CA,2021-01-13,13117,1196
Madera County,CA,2021-01-20,14206,1089
Madera County,CA,2021-01-27,14842,636
Madera County,CA,2021-02-03,15338,496
Madera County,CA,2021-02-10,15684,346
Madera County,CA,2021-02-17,15913,229
Madera County,CA,2021-02-24,16174,261
Madera County,CA,2021-03-03,16372,198
Madera County,CA,2021-03-10,16568,196
Madera County,CA,2021-03-17,16701,133
Madera County,CA,2021-03-24,16797,96
Madera County,CA,2021-03-31,16901,104
Madera County,CA,2021-04-07,16996,95
Madera County,CA,2021-04-14,17128,132
Madera County,CA,2021-04-21,17228,100
Madera County,CA,2021-04-28,17293,65
Madera County,CA,2021-05-05,17348,55
Madera County,CA,2021-05-12,17396,48
Madera County,CA,2021-05-19,17432,36
Madera County,CA,2021-05-26,17465,33
Madera County,CA,2021-06-02,17498,33
Madera County,CA,2021-06-09,17529,31
Madera County,CA,2021-06-16,17553,24
Madera County,CA,2021-06-23,17608,55
Madera County,CA,2021-06-30,17641,33
Madera County,CA,2021-07-07,17700,59
Madera County,CA,2021-07-14,17750,50
Madera County,CA,2021-07-21,17850,100
Madera County,CA,2021-07-28,18024,174
Madera County,CA,2021-08-04,18288,264
Madera County,CA,2021-08-11,18630,342
Madera County,CA,2021-08-18,19070,440
Madera County,CA,2021-08-25,19582,512
Madera County,CA,2021-09-01,20257,675
Madera County,CA,2021-09-08,20860,603
Madera County,CA,2021-09-15,21412,552
Madera County,CA,2021-09-22,21991,579
Madera County,CA,2021-09-29,22503,512
Madera County,CA,2021-10-06,23004,501
Madera County,CA,2021-10-13,23479,475
Madera County,CA,2021-10-20,23919,440
Madera County,CA,2021-10-27,24402,483
Madera County,CA,2021-11-03,24948,546
Madera County,CA,2021-11-10,25453,505
Madera County,CA,2021-11-17,25863,410
Madera County,CA,2021-11-24,26129,266
Madera County,CA,2021-12-01,26388,259
Madera County,CA,2021-12-08,26686,298
Madera County,CA,2021-12-15,26887,201
Madera County,CA,2021-12-22,27076,189
Madera County,CA,2021-12-29,27308,232
Marin County,CA,2021-01-06,10322,644
Marin County,CA,2021-01-13,11080,758
Marin County,CA,2021-01-20,11779,699
Marin County,CA,2021-01-27,12136,357
Marin County,CA,2021-02-03,12521,385
Marin County,CA,2021-02-10,12779,258
Marin County,CA,2021-02-17,12992,213
Marin County,CA,2021-02-24,13182,190
Marin County,CA,2021-03-03,13358,176
Marin County,CA,2021-03-10,13516,158
Marin County,CA,2021-03-17,13609,93
Marin County,CA,2021-03-24,13712,103
Marin County,CA,2021-03-31,13827,115
Marin County,CA,2021-04-07,13905,78
Marin County,CA,2021-04-14,13998,93
Marin County,CA,2021-04-21,14050,52
Marin County,CA,2021-04-28,14098,48
Marin County,CA,2021-05-05,14188,90
Marin County,CA,2021-05-12,14243,55
Marin County,CA,2021-05-19,14284,41
Marin County,CA,2021-05-26,14315,31
Marin County,CA,2021-06-02,14348,33
Marin County,CA,2021-06-09,14381,33
Marin County,CA,2021-06-16,14398,17
Marin County,CA,2021-06-23,14398,0
Marin County,CA,2021-06-30,14398,0
Marin County,CA,2021-07-07,14453,55
Marin County,CA,2021-07-14,14529,76
Marin County,CA,2021-07-21,14684,155
Marin County,CA,2021-07-28,14929,245
Marin County,CA,2021-08-04,15211,282
Marin County,CA,2021-08-11,15512,301
Marin County,CA,2021-08-18,15896,384
Marin County,CA,2021-08-25,16250,354
Marin County,CA,2021-09-01,16583,333
Marin County,CA,2021-09-08,16744,161
Marin County,CA,2021-09-15,16975,231
Marin County,CA,2021-09-22,17154,179
Marin County,CA,2021-09-29,17302,148
Marin County,CA,2021-10-06,17454,152
Marin County,CA,2021-10-13,17566,112
Marin County,CA,2021-10-20,17687,121
Marin County,CA,2021-10-27,17809,122
Marin County,CA,2021-11-03,17944,135
Marin County,CA,2021-11-10,18106,162
Marin County,CA,2021-11-17,18220,114
Marin County,CA,2021-11-24,18355,135
Marin County,CA,2021-12-01,18533,178
Marin County,CA,2021-12-08,18836,303
Marin County,CA,2021-12-15,19065,229
Marin County,CA,2021-12-22,19477,412
Marin County,CA,2021-12-29,20661,1184
Orange County,CA,2021-01-06,182572,21566
Orange County,CA,2021-01-13,206808,24236
Orange County,CA,2021-01-20,224275,17467
Orange County,CA,2021-01-27,235403,11128
Orange County,CA,2021-02-03,243492,8089
Orange County,CA,2021-02-10,249104,5612
Orange County,CA,2021-02-17,252482,3378
Orange County,CA,2021-02-24,254794,2312
Orange County,CA,2021-03-03,256319,1525
Orange County,CA,2021-03-10,257440,1121
Orange County,CA,2021-03-17,258418,978
Orange County,CA,2021-03-24,259378,960
Orange County,CA,2021-03-31,260238,860
Orange County,CA,2021-04-07,261260,1022
Orange County,CA,2021-04-14,262544,1284
Orange County,CA,2021-04-21,263282,738
Orange County,CA,2021-04-28,263883,601
Orange County,CA,2021-05-05,264465,582
Orange County,CA,2021-05-12,264881,416
Orange County,CA,2021-05-19,265414,533
Orange County,CA,2021-05-26,265741,327
Orange County,CA,2021-06-02,266051,310
Orange County,CA,2021-06-09,266341,290
Orange County,CA,2021-06-16,266645,304
Orange County,CA,2021-06-23,267022,377
Orange County,CA,2021-06-30,267372,350
Orange County,CA,2021-07-07,267955,583
Orange County,CA,2021-07-14,269211,1256
Orange County,CA,2021-07-21,271406,2195
Orange County,CA,2021-07-28,274449,3043
Orange County,CA,2021-08-04,279128,4679
Orange County,CA,2021-08-11,284401,5273
Orange County,CA,2021-08-18,290144,5743
Orange County,CA,2021-08-25,294763,4619
Orange County,CA,2021-09-01,298873,4110
Orange County,CA,2021-09-08,302021,3148
Orange County,CA,2021-09-15,305378,3357
Orange County,CA,2021-09-22,307995,2617
Orange County,CA,2021-09-29,310862,2867
Orange County,CA,2021-10-06,313043,2181
Orange County,CA,2021-10-13,314858,1815
Orange County,CA,2021-10-20,316461,1603
Orange County,CA,2021-10-27,318496,2035
Orange County,CA,2021-11-03,320646,2150
Orange County,CA,2021-11-10,322897,2251
Orange County,CA,2021-11-17,324832,1935
Orange County,CA,2021-11-24,326647,1815
Orange County,CA,2021-12-01,328512,1865
Orange County,CA,2021-12-08,331453,2941
Orange County,CA,2021-12-15,334073,2620
Orange County,CA,2021-12-22,338222,4149
Orange County,CA,2021-12-29,352313,14091
San Bernardino County,CA,2021-01-06,219108,22928
San Bernardino County,CA,2021-01-13,244241,25133
San Bernardino County,CA,2021-01-20,261372,17131
San Bernardino County,CA,2021-01-27,271785,10413
San Bernardino County,CA,2021-02-03,278762,6977
San Bernardino County,CA,2021-02-10,283419,4657
San Bernardino County,CA,2021-02-17,286462,3043
San Bernardino County,CA,2021-02-24,288876,2414
San Bernardino County,CA,2021-03-03,290559,1683
San Bernardino County,CA,2021-03-10,291647,1088
San Bernardino County,CA,2021-03-17,292705,1058
San Bernardino County,CA,2021-03-24,293666,961
San Bernardino County,CA,2021-03-31,294581,915
San Bernardino County,CA,2021-04-07,295657,1076
San Bernardino County,CA,2021-04-14,297840,2183
San Bernardino County,CA,2021-04-21,298852,1012
San Bernardino County,CA,2021-04-28,299432,580
San Bernardino County,CA,2021-05-05,299933,501
San Bernardino County,CA,2021-05-12,300444,511
San Bernardino County,CA,2021-05-19,301056,612
San Bernardino County,CA,2021-05-26,301541,485
San Bernardino County,CA,2021-06-02,302054,513
San Bernardino County,CA,2021-06-09,302270,216
San Bernardino County,CA,2021-06-16,302569,299
San Bernardino County,CA,2021-06-23,302899,330
San Bernardino County,CA,2021-06-30,303305,406
San Bernardino County,CA,2021-07-07,303902,597
San Bernardino County,CA,2021-07-14,304873,971
San Bernardino County,CA,2021-07-21,306620,1747
San Bernardino County,CA,2021-07-28,309077,2457
San Bernardino County,CA,2021-08-04,312967,3890
San Bernardino County,CA,2021-08-11,318391,5424
San Bernardino County,CA,2021-08-18,324289,5898
San Bernardino County,CA,2021-08-25,330393,6104
San Bernardino County,CA,2021-09-01,335704,5311
San Bernardino County,CA,2021-09-08,340413,4709
San Bernardino County,CA,2021-09-15,344534,4121
San Bernardino County,CA,2021-09-22,348046,3512
San Bernardino County,CA,2021-09-29,351106,3060
San Bernardino County,CA,2021-10-06,353592,2486
San Bernardino County,CA,2021-10-13,355719,2127
San Bernardino County,CA,2021-10-20,357821,2102
San Bernardino County,CA,2021-10-27,360494,2673
San Bernardino County,CA,2021-11-03,363096,2602
San Bernardino County,CA,2021-11-10,366374,3278
San Bernardino County,CA,2021-11-17,369016,2642
San Bernardino County,CA,2021-11-24,371669,2653
San Bernardino County,CA,2021-12-01,374754,3085
San Bernardino County,CA,2021-12-08,378893,4139
San Bernardino County,CA,2021-12-15,382644,3751
San Bernardino County,CA,2021-12-22,386507,3863
San Bernardino County,CA,2021-12-29,394408,7901
Sutter County,CA,2021-01-06,6821,472
Sutter County,CA,2021-01-13,7336,515
Sutter County,CA,2021-01-20,7779,443
Sutter County,CA,2021-01-27,8146,367
Sutter County,CA,2021-02-03,8420,274
Sutter County,CA,2021-02-10,8621,201
Sutter County,CA,2021-02-17,8752,131
Sutter County,CA,2021-02-24,8848,96
Sutter County,CA,2021-03-03,8915,67
Sutter County,CA,2021-03-10,8997,82
Sutter County,CA,2021-03-17,9053,56
Sutter County,CA,2021-03-24,9122,69
Sutter County,CA,2021-03-31,9190,68
Sutter County,CA,2021-04-07,9263,73
Sutter County,CA,2021-04-14,9310,47
Sutter County,CA,2021-04-21,9363,53
Sutter County,CA,2021-04-28,9426,63
Sutter County,CA,2021-05-05,9459,33
Sutter County,CA,2021-05-12,9502,43
Sutter County,CA,2021-05-19,9541,39
Sutter County,CA,2021-05-26,9584,43
Sutter County,CA,2021-06-02,9618,34
Sutter County,CA,2021-06-09,9671,53
Sutter County,CA,2021-06-16,9708,37
Sutter County,CA,2021-06-23,9726,18
Sutter County,CA,2021-06-30,9726,0
Sutter County,CA,2021-07-07,9766,40
Sutter County,CA,2021-07-14,9848,82
Sutter County,CA,2021-07-21,9952,104
Sutter County,CA,2021-07-28,10104,152
Sutter County,CA,2021-08-04,10375,271
Sutter County,CA,2021-08-11,10686,311
Sutter County,CA,2021-08-18,11095,409
Sutter County,CA,2021-08-25,11527,432
Sutter County,CA,2021-09-01,12071,544
Sutter County,CA,2021-09-08,12512,441
Sutter County,CA,2021-09-15,12896,384
Sutter County,CA,2021-09-22,13188,292
Sutter County,CA,2021-09-29,13375,187
Sutter County,CA,2021-10-06,13558,183
Sutter County,CA,2021-10-13,13742,184
Sutter County,CA,2021-10-20,13889,147
Sutter County,CA,2021-10-27,14082,193
Sutter County,CA,2021-11-03,14221,139
Sutter County,CA,2021-11-10,14354,133
Sutter County,CA,2021-11-17,14434,80
Sutter County,CA,2021-11-24,14509,75
Sutter County,CA,2021-12-01,14607,98
Sutter County,CA,2021-12-08,14734,127
Sutter County,CA,2021-12-15,14836,102
Sutter County,CA,2021-12-22,14913,77
Sutter County,CA,2021-12-29,15105,192
Yolo County,CA,2021-01-06,9069,876
Yolo County,CA,2021-01-13,9962,893
Yolo County,CA,2021-01-20,10921,959
Yolo County,CA,2021-01-27,11522,601
Yolo County,CA,2021-02-03,12075,553
Yolo County,CA,2021-02-10,12424,349
Yolo County,CA,2021-02-17,12672,248
Yolo County,CA,2021-02-24,12950,278
Yolo County,CA,2021-03-03,13094,144
Yolo County,CA,2021-03-10,13244,150
Yolo County,CA,2021-03-17,13409,165
Yolo County,CA,2021-03-24,13504,95
Yolo County,CA,2021-03-31,13606,102
Yolo County,CA,2021-04-07,13699,93
Yolo County,CA,2021-04-14,13782,83
Yolo County,CA,2021-04-21,13859,77
Yolo County,CA,2021-04-28,13984,125
Yolo County,CA,2021-05-05,14116,132
Yolo County,CA,2021-05-12,14211,95
Yolo County,CA,2021-05-19,14271,60
Yolo County,CA,2021-05-26,14345,74
Yolo County,CA,2021-06-02,14398,53
Yolo County,CA,2021-06-09,14436,38
Yolo County,CA,2021-06-16,14474,38
Yolo County,CA,2021-06-23,14518,44
Yolo County,CA,2021-06-30,14536,18
Yolo County,CA,2021-07-07,14614,78
Yolo County,CA,2021-07-14,14732,118
Yolo County,CA,2021-07-21,14937,205
Yolo County,CA,2021-07-28,15243,306
Yolo County,CA,2021-08-04,15702,459
Yolo County,CA,2021-08-11,16199,497
Yolo County,CA,2021-08-18,16682,483
Yolo County,CA,2021-08-25,17277,595
Yolo County,CA,2021-09-01,18052,775
Yolo County,CA,2021-09-08,18548,496
Yolo County,CA,2021-09-15,18970,422
Yolo County,CA,2021-09-22,19277,307
Yolo County,CA,2021-09-29,19558,281
Yolo County,CA,2021-10-06,19807,249
Yolo County,CA,2021-10-13,20043,236
Yolo County,CA,2021-10-20,20302,259
Yolo County,CA,2021-10-27,20606,304
Yolo County,CA,2021-11-03,20886,280
Yolo County,CA,2021-11-10,21112,226
Yolo County,CA,2021-11-17,21286,174
Yolo County,CA,2021-11-24,21468,182
Yolo County,CA,2021-12-01,21639,171
Yolo County,CA,2021-12-08,21839,200
Yolo County,CA,2021-12-15,22054,215
Yolo County,CA,2021-12-22,22331,277
Yolo County,CA,2021-12-29,22858,527
