county,state,date,cumulative_cases,New.cases
Tulare County,CA,05/25/2022,137217,877
Tulare County,CA,06/01/2022,137976,759
Tulare County,CA,06/08/2022,139016,1040
Tulare County,CA,06/15/2022,140309,1293
Tulare County,CA,06/22/2022,141516,1207
Tulare County,CA,06/29/2022,142804,1288
Tulare County,CA,07/06/2022,144335,1531
Tulare County,CA,07/13/2022,145962,1627
Tulare County,CA,07/20/2022,147760,1798
Tulare County,CA,07/27/2022,149493,1733
Tulare County,CA,08/03/2022,150379,886
Tulare County,CA,08/10/2022,151234,855
Tulare County,CA,08/17/2022,152513,1279
Tulare County,CA,08/24/2022,153654,1141
Tulare County,CA,08/31/2022,155054,1400
Tulare County,CA,09/07/2022,156461,1407
Tulare County,CA,09/14/2022,157245,784
Tulare County,CA,09/21/2022,157584,339
Tulare County,CA,09/28/2022,157883,299
Tulare County,CA,10/05/2022,158222,339
Tulare County,CA,10/12/2022,158409,187
Tulare County,CA,10/19/2022,158563,154
Tulare County,CA,10/26/2022,158675,112
Tulare County,CA,11/02/2022,158804,129
Tulare County,CA,11/09/2022,159016,212
Tulare County,CA,11/16/2022,159307,291
Tulare County,CA,11/23/2022,159815,508
Tulare County,CA,11/30/2022,160407,592
Tulare County,CA,12/07/2022,161352,945
Tulare County,CA,12/14/2022,161977,625
Tulare County,CA,12/21/2022,163396,1419
Tulare County,CA,12/28/2022,164161,765
Tulare County,CA,01/04/2023,164865,704
Tulare County,CA,01/11/2023,165616,751
Tulare County,CA,01/18/2023,166014,398
Tulare County,CA,01/25/2023,166418,404
Tulare County,CA,02/01/2023,166847,429
Tulare County,CA,02/08/2023,167304,457
Tulare County,CA,02/15/2023,167761,457
Tulare County,CA,02/22/2023,168140,379
Tulare County,CA,03/01/2023,168507,367
Tulare County,CA,03/08/2023,168889,382
Tulare County,CA,03/15/2023,169195,306
Tulare County,CA,03/22/2023,169530,335
Tulare County,CA,03/29/2023,169701,171
Tulare County,CA,04/05/2023,169971,270
Tulare County,CA,04/12/2023,170076,105
Tulare County,CA,04/19/2023,170245,169
Tulare County,CA,04/26/2023,170478,233
Tulare County,CA,05/03/2023,170622,144
Tulare County,CA,05/10/2023,170776,154
Unallocated California,CA,01/22/2020,0,0
Unallocated California,CA,01/29/2020,0,0
Unallocated California,CA,02/05/2020,0,0
Unallocated California,CA,02/12/2020,0,0
Unallocated California,CA,02/19/2020,0,0
Unallocated California,CA,02/26/2020,0,0
Unallocated California,CA,03/04/2020,0,0
Unallocated California,CA,03/11/2020,0,0
Unallocated California,CA,03/18/2020,0,0
Unallocated California,CA,03/25/2020,0,0
Unallocated California,CA,04/01/2020,0,0
Unallocated California,CA,04/08/2020,167,167
Unallocated California,CA,04/15/2020,0,-167
Unallocated California,CA,04/22/2020,0,0
Unallocated California,CA,04/29/2020,0,0
Unallocated California,CA,05/06/2020,0,0
Unallocated California,CA,05/13/2020,0,0
Unallocated California,CA,05/20/2020,0,0
Unallocated California,CA,05/27/2020,0,0
Unallocated California,CA,06/03/2020,0,0
Unallocated California,CA,06/10/2020,0,0
Unallocated California,CA,06/17/2020,0,0
Unallocated California,CA,06/24/2020,0,0
Unallocated California,CA,07/01/2020,0,0
Unallocated California,CA,07/08/2020,0,0
Unallocated California,CA,07/15/2020,0,0
Unallocated California,CA,07/22/2020,0,0
Unallocated California,CA,07/29/2020,0,0
Unallocated California,CA,08/05/2020,0,0
Unallocated California,CA,08/12/2020,0,0
Unallocated California,CA,08/19/2020,0,0
Unallocated California,CA,08/26/2020,0,0
Unallocated California,CA,09/02/2020,0,0
Unallocated California,CA,09/09/2020,0,0
Unallocated California,CA,09/16/2020,0,0
Unallocated California,CA,09/23/2020,0,0
Unallocated California,CA,09/30/2020,0,0
Unallocated California,CA,10/07/2020,0,0
Unallocated California,CA,10/14/2020,0,0
Unallocated California,CA,10/21/2020,0,0
Unallocated California,CA,10/28/2020,0,0
Unallocated California,CA,11/04/2020,0,0
Unallocated California,CA,11/11/2020,0,0
Unallocated California,CA,11/18/2020,0,0
Unallocated California,CA,11/25/2020,0,0
Unallocated California,CA,12/02/2020,0,0
Unallocated California,CA,12/09/2020,0,0
Unallocated California,CA,12/16/2020,0,0
Unallocated California,CA,12/23/2020,0,0
Unallocated California,CA,12/30/2020,0,0
Unallocated California,CA,01/06/2021,0,0
Unallocated California,CA,01/13/2021,0,0
Unallocated California,CA,01/20/2021,0,0
Unallocated California,CA,01/27/2021,0,0
Unallocated California,CA,02/03/2021,0,0
Unallocated California,CA,02/10/2021,0,0
Unallocated California,CA,02/17/2021,0,0
Unallocated California,CA,02/24/2021,0,0
Unallocated California,CA,03/03/2021,0,0
Unallocated California,CA,03/10/2021,0,0
Unallocated California,CA,03/17/2021,0,0
Unallocated California,CA,03/24/2021,0,0
Unallocated California,CA,03/31/2021,0,0
Unallocated California,CA,04/07/2021,59,59
Unallocated California,CA,04/14/2021,66,7
Unallocated California,CA,04/21/2021,47,-19
Unallocated California,CA,04/28/2021,53,6
Unallocated California,CA,05/05/2021,44,-9
Unallocated California,CA,05/12/2021,37,-7
Unallocated California,CA,05/19/2021,29,-8
Unallocated California,CA,05/26/2021,30,1
Unallocated California,CA,06/02/2021,34,4
Unallocated California,CA,06/09/2021,38,4
Unallocated California,CA,06/16/2021,33,-5
Unallocated California,CA,06/23/2021,34,1
Unallocated California,CA,06/30/2021,35,1
Unallocated California,CA,07/07/2021,37,2
Unallocated California,CA,07/14/2021,26,-11
Unallocated California,CA,07/21/2021,25,-1
Unallocated California,CA,07/28/2021,53,28
Unallocated California,CA,08/04/2021,81,28
Unallocated California,CA,08/11/2021,80,-1
Unallocated California,CA,08/18/2021,73,-7
Unallocated California,CA,08/25/2021,258,185
Unallocated California,CA,09/01/2021,223,-35
Unallocated California,CA,09/08/2021,203,-20
Unallocated California,CA,09/15/2021,103,-100
Unallocated California,CA,09/22/2021,114,11
Unallocated California,CA,09/29/2021,95,-19
Unallocated California,CA,10/06/2021,108,13
Unallocated California,CA,10/13/2021,102,-6
Unallocated California,CA,10/20/2021,226,124
Unallocated California,CA,10/27/2021,175,-51
Unallocated California,CA,11/03/2021,164,-11
Unallocated California,CA,11/10/2021,98,-66
Unallocated California,CA,11/17/2021,113,15
Unallocated California,CA,11/24/2021,243,130
Unallocated California,CA,12/01/2021,81,-162
Unallocated California,CA,12/08/2021,84,3
Unallocated California,CA,12/15/2021,295,211
Unallocated California,CA,12/22/2021,327,32
Unallocated California,CA,12/29/2021,17712,17385
Unallocated California,CA,01/05/2022,4144,-13568
Unallocated California,CA,01/12/2022,5559,1415
Unallocated California,CA,01/19/2022,6153,594
Unallocated California,CA,01/26/2022,7801,1648
Unallocated California,CA,02/02/2022,8200,399
Unallocated California,CA,02/09/2022,14770,6570
Unallocated California,CA,02/16/2022,6448,-8322
Unallocated California,CA,02/23/2022,5951,-497
Unallocated California,CA,03/02/2022,5476,-475
Unallocated California,CA,03/09/2022,5425,-51
Unallocated California,CA,03/16/2022,5379,-46
Unallocated California,CA,03/23/2022,5616,237
Unallocated California,CA,03/30/2022,5429,-187
Unallocated California,CA,04/06/2022,5968,539
Unallocated California,CA,04/13/2022,5320,-648
Unallocated California,CA,04/20/2022,3767,-1553
Unallocated California,CA,04/27/2022,3689,-78
Unallocated California,CA,05/04/2022,3239,-450
Unallocated California,CA,05/11/2022,3602,363
Unallocated California,CA,05/18/2022,4098,496
Unallocated California,CA,05/25/2022,4185,87
Unallocated California,CA,06/01/2022,3958,-227
Unallocated California,CA,06/08/2022,4219,261
Unallocated California,CA,06/15/2022,4352,133
Unallocated California,CA,06/22/2022,4698,346
Unallocated California,CA,06/29/2022,4022,-676
Unallocated California,CA,07/06/2022,3593,-429
Unallocated California,CA,07/13/2022,3885,292
Unallocated California,CA,07/20/2022,3604,-281
Unallocated California,CA,07/27/2022,4527,923
Unallocated California,CA,08/03/2022,5475,948
Unallocated California,CA,08/10/2022,4656,-819
Unallocated California,CA,08/17/2022,4665,9
Unallocated California,CA,08/24/2022,4596,-69
Unallocated California,CA,08/31/2022,4545,-51
Unallocated California,CA,09/07/2022,4518,-27
Unallocated California,CA,09/14/2022,4306,-212
Unallocated California,CA,09/21/2022,4287,-19
Unallocated California,CA,09/28/2022,4295,8
Unallocated California,CA,10/05/2022,4289,-6
Unallocated California,CA,10/12/2022,4381,92
Unallocated California,CA,10/19/2022,4317,-64
Unallocated California,CA,10/26/2022,4306,-11
Unallocated California,CA,11/02/2022,4323,17
Unallocated California,CA,11/09/2022,4292,-31
Unallocated California,CA,11/16/2022,4323,31
Unallocated California,CA,11/23/2022,4349,26
Unallocated California,CA,11/30/2022,4306,-43
Unallocated California,CA,12/07/2022,4400,94
Unallocated California,CA,12/14/2022,4392,-8
Unallocated California,CA,12/21/2022,4348,-44
Unallocated California,CA,12/28/2022,4537,189
Unallocated California,CA,01/04/2023,4499,-38
Unallocated California,CA,01/11/2023,4436,-63
Unallocated California,CA,01/18/2023,4368,-68
Unallocated California,CA,01/25/2023,4324,-44
Unallocated California,CA,02/01/2023,4318,-6
Unallocated California,CA,02/08/2023,4322,4
Unallocated California,CA,02/15/2023,4319,-3
Unallocated California,CA,02/22/2023,4392,73
Unallocated California,CA,03/01/2023,4335,-57
Unallocated California,CA,03/08/2023,4337,2
Unallocated California,CA,03/15/2023,4318,-19
Unallocated California,CA,03/22/2023,4321,3
Unallocated California,CA,03/29/2023,4314,-7
Unallocated California,CA,04/05/2023,4312,-2
Unallocated California,CA,04/12/2023,4314,2
Unallocated California,CA,04/19/2023,4316,2
Unallocated California,CA,04/26/2023,4312,-4
Unallocated California,CA,05/03/2023,4321,9
Unallocated California,CA,05/10/2023,4322,1
Calaveras County,CA,01/22/2020,0,0
Calaveras County,CA,01/29/2020,0,0
Calaveras County,CA,02/05/2020,0,0
Calaveras County,CA,02/12/2020,0,0
Calaveras County,CA,02/19/2020,0,0
Calaveras County,CA,02/26/2020,0,0
Calaveras County,CA,03/04/2020,0,0
Calaveras County,CA,03/11/2020,2,2
Calaveras County,CA,03/18/2020,2,0
Calaveras County,CA,03/25/2020,2,0
Calaveras County,CA,04/01/2020,3,1
Calaveras County,CA,04/08/2020,5,2
Calaveras County,CA,04/15/2020,5,0
Calaveras County,CA,04/22/2020,12,7
Calaveras County,CA,04/29/2020,13,1
Calaveras County,CA,05/06/2020,13,0
Calaveras County,CA,05/13/2020,13,0
Calaveras County,CA,05/20/2020,13,0
Calaveras County,CA,05/27/2020,13,0
Calaveras County,CA,06/03/2020,15,2
Calaveras County,CA,06/10/2020,16,1
Calaveras County,CA,06/17/2020,19,3
Calaveras County,CA,06/24/2020,26,7
Calaveras County,CA,07/01/2020,31,5
Calaveras County,CA,07/08/2020,58,27
Calaveras County,CA,07/15/2020,74,16
Calaveras County,CA,07/22/2020,96,22
Calaveras County,CA,07/29/2020,105,9
Calaveras County,CA,08/05/2020,117,12
Calaveras County,CA,08/12/2020,161,44
Calaveras County,CA,08/19/2020,174,13
Calaveras County,CA,08/26/2020,196,22
Calaveras County,CA,09/02/2020,228,32
Calaveras County,CA,09/09/2020,233,5
Calaveras County,CA,09/16/2020,248,15
Calaveras County,CA,09/23/2020,257,9
Calaveras County,CA,09/30/2020,257,0
Calaveras County,CA,10/07/2020,261,4
Calaveras County,CA,10/14/2020,262,1
Calaveras County,CA,10/21/2020,273,11
Calaveras County,CA,10/28/2020,277,4
Calaveras County,CA,11/04/2020,287,10
Calaveras County,CA,11/11/2020,367,80
Calaveras County,CA,11/18/2020,405,38
Calaveras County,CA,11/25/2020,466,61
Calaveras County,CA,12/02/2020,544,78
Calaveras County,CA,12/09/2020,657,113
Calaveras County,CA,12/16/2020,799,142
Calaveras County,CA,12/23/2020,988,189
Calaveras County,CA,12/30/2020,1113,125
Calaveras County,CA,01/06/2021,1298,185
Calaveras County,CA,01/13/2021,1482,184
Calaveras County,CA,01/20/2021,1629,147
Calaveras County,CA,01/27/2021,1733,104
Calaveras County,CA,02/03/2021,1797,64
Calaveras County,CA,02/10/2021,1859,62
Calaveras County,CA,02/17/2021,1868,9
Calaveras County,CA,02/24/2021,1875,7
Calaveras County,CA,03/03/2021,1902,27
Calaveras County,CA,03/10/2021,1925,23
Calaveras County,CA,03/17/2021,1957,32
Calaveras County,CA,03/24/2021,1983,26
Calaveras County,CA,03/31/2021,2010,27
Calaveras County,CA,04/07/2021,2033,23
Calaveras County,CA,04/14/2021,2048,15
Calaveras County,CA,04/21/2021,2065,17
Calaveras County,CA,04/28/2021,2089,24
Calaveras County,CA,05/05/2021,2114,25
Calaveras County,CA,05/12/2021,2132,18
Calaveras County,CA,05/19/2021,2145,13
Calaveras County,CA,05/26/2021,2162,17
Calaveras County,CA,06/02/2021,2187,25
Calaveras County,CA,06/09/2021,2195,8
Calaveras County,CA,06/16/2021,2202,7
Calaveras County,CA,06/23/2021,2212,10
Calaveras County,CA,06/30/2021,2212,0
Calaveras County,CA,07/07/2021,2225,13
Calaveras County,CA,07/14/2021,2246,21
Calaveras County,CA,07/21/2021,2265,19
Calaveras County,CA,07/28/2021,2296,31
Calaveras County,CA,08/04/2021,2372,76
Calaveras County,CA,08/11/2021,2507,135
Calaveras County,CA,08/18/2021,2643,136
Calaveras County,CA,08/25/2021,2831,188
Calaveras County,CA,09/01/2021,3028,197
Calaveras County,CA,09/08/2021,3161,133
Calaveras County,CA,09/15/2021,3310,149
Calaveras County,CA,09/22/2021,3478,168
Calaveras County,CA,09/29/2021,3573,95
Calaveras County,CA,10/06/2021,3701,128
Calaveras County,CA,10/13/2021,3794,93
Calaveras County,CA,10/20/2021,3874,80
Calaveras County,CA,10/27/2021,4019,145
Calaveras County,CA,11/03/2021,4131,112
Calaveras County,CA,11/10/2021,4235,104
Calaveras County,CA,11/17/2021,4310,75
Calaveras County,CA,11/24/2021,4356,46
Calaveras County,CA,12/01/2021,4423,67
Calaveras County,CA,12/08/2021,4510,87
Calaveras County,CA,12/15/2021,4584,74
Calaveras County,CA,12/22/2021,4643,59
Calaveras County,CA,12/29/2021,4711,68
Calaveras County,CA,01/05/2022,4855,144
Calaveras County,CA,01/12/2022,5201,346
Calaveras County,CA,01/19/2022,5867,666
Calaveras County,CA,01/26/2022,6547,680
Calaveras County,CA,02/02/2022,7115,568
Calaveras County,CA,02/09/2022,7347,232
Calaveras County,CA,02/16/2022,7464,117
Calaveras County,CA,02/23/2022,7513,49
Calaveras County,CA,03/02/2022,7572,59
Calaveras County,CA,03/09/2022,7583,11
Calaveras County,CA,03/16/2022,7583,0
Calaveras County,CA,03/23/2022,7591,8
Calaveras County,CA,03/30/2022,7607,16
Calaveras County,CA,04/06/2022,7614,7
Calaveras County,CA,04/13/2022,7616,2
Calaveras County,CA,04/20/2022,7646,30
Calaveras County,CA,04/27/2022,7666,20
Calaveras County,CA,05/04/2022,7707,41
Calaveras County,CA,05/11/2022,7733,26
Calaveras County,CA,05/18/2022,7776,43
Calaveras County,CA,05/25/2022,7838,62
Calaveras County,CA,06/01/2022,7893,55
Calaveras County,CA,06/08/2022,7964,71
Calaveras County,CA,06/15/2022,8052,88
Calaveras County,CA,06/22/2022,8129,77
Calaveras County,CA,06/29/2022,8224,95
Calaveras County,CA,07/06/2022,8306,82
Calaveras County,CA,07/13/2022,8385,79
Calaveras County,CA,07/20/2022,8484,99
Calaveras County,CA,07/27/2022,8565,81
Calaveras County,CA,08/03/2022,8666,101
Calaveras County,CA,08/10/2022,8723,57
Calaveras County,CA,08/17/2022,8778,55
Calaveras County,CA,08/24/2022,8830,52
Calaveras County,CA,08/31/2022,8908,78
Calaveras County,CA,09/07/2022,8956,48
Calaveras County,CA,09/14/2022,8978,22
Calaveras County,CA,09/21/2022,9002,24
Calaveras County,CA,09/28/2022,9039,37
Calaveras County,CA,10/05/2022,9066,27
Calaveras County,CA,10/12/2022,9082,16
Calaveras County,CA,10/19/2022,9100,18
Calaveras County,CA,10/26/2022,9120,20
Calaveras County,CA,11/02/2022,9135,15
Calaveras County,CA,11/09/2022,9149,14
Calaveras County,CA,11/16/2022,9171,22
Calaveras County,CA,11/23/2022,9210,39
Calaveras County,CA,11/30/2022,9236,26
Calaveras County,CA,12/07/2022,9287,51
Calaveras County,CA,12/14/2022,9318,31
Calaveras County,CA,12/21/2022,9406,88
Calaveras County,CA,12/28/2022,9446,40
Calaveras County,CA,01/04/2023,9486,40
Calaveras County,CA,01/11/2023,9513,27
Calaveras County,CA,01/18/2023,9532,19
Calaveras County,CA,01/25/2023,9545,13
Calaveras County,CA,02/01/2023,9563,18
Calaveras County,CA,02/08/2023,9580,17
Calaveras County,CA,02/15/2023,9598,18
Calaveras County,CA,02/22/2023,9613,15
Calaveras County,CA,03/01/2023,9634,21
Calaveras County,CA,03/08/2023,9652,18
Calaveras County,CA,03/15/2023,9670,18
Calaveras County,CA,03/22/2023,9681,11
Calaveras County,CA,03/29/2023,9690,9
Calaveras County,CA,04/05/2023,9701,11
Calaveras County,CA,04/12/2023,9707,6
Calaveras County,CA,04/19/2023,9717,10
Calaveras County,CA,04/26/2023,9727,10
Calaveras County,CA,05/03/2023,9728,1
Calaveras County,CA,05/10/2023,9734,6
Del Norte County,CA,01/22/2020,0,0
Del Norte County,CA,01/29/2020,0,0
Del Norte County,CA,02/05/2020,0,0
Del Norte County,CA,02/12/2020,0,0
Del Norte County,CA,02/19/2020,0,0
Del Norte County,CA,02/26/2020,0,0
Del Norte County,CA,03/04/2020,0,0
Del Norte County,CA,03/11/2020,0,0
Del Norte County,CA,03/18/2020,0,0
Del Norte County,CA,03/25/2020,0,0
Del Norte County,CA,04/01/2020,0,0
Del Norte County,CA,04/08/2020,2,2
Del Norte County,CA,04/15/2020,2,0
Del Norte County,CA,04/22/2020,2,0
Del Norte County,CA,04/29/2020,3,1
Del Norte County,CA,05/06/2020,3,0
Del Norte County,CA,05/13/2020,3,0
Del Norte County,CA,05/20/2020,8,5
Del Norte County,CA,05/27/2020,30,22
Del Norte County,CA,06/03/2020,39,9
Del Norte County,CA,06/10/2020,45,6
Del Norte County,CA,06/17/2020,45,0
Del Norte County,CA,06/24/2020,46,1
Del Norte County,CA,07/01/2020,48,2
Del Norte County,CA,07/08/2020,57,9
Del Norte County,CA,07/15/2020,60,3
Del Norte County,CA,07/22/2020,66,6
Del Norte County,CA,07/29/2020,68,2
Del Norte County,CA,08/05/2020,69,1
Del Norte County,CA,08/12/2020,73,4
Del Norte County,CA,08/19/2020,78,5
Del Norte County,CA,08/26/2020,83,5
Del Norte County,CA,09/02/2020,108,25
Del Norte County,CA,09/09/2020,109,1
Del Norte County,CA,09/16/2020,129,20
Del Norte County,CA,09/23/2020,137,8
Del Norte County,CA,09/30/2020,140,3
Del Norte County,CA,10/07/2020,144,4
Del Norte County,CA,10/14/2020,163,19
Del Norte County,CA,10/21/2020,169,6
Del Norte County,CA,10/28/2020,173,4
Del Norte County,CA,11/04/2020,187,14
Del Norte County,CA,11/11/2020,196,9
Del Norte County,CA,11/18/2020,233,37
Del Norte County,CA,11/25/2020,298,65
Del Norte County,CA,12/02/2020,357,59
Del Norte County,CA,12/09/2020,465,108
Del Norte County,CA,12/16/2020,564,99
Del Norte County,CA,12/23/2020,668,104
Del Norte County,CA,12/30/2020,726,58
Del Norte County,CA,01/06/2021,772,46
Del Norte County,CA,01/13/2021,818,46
Del Norte County,CA,01/20/2021,846,28
Del Norte County,CA,01/27/2021,860,14
Del Norte County,CA,02/03/2021,872,12
Del Norte County,CA,02/10/2021,890,18
Del Norte County,CA,02/17/2021,917,27
Del Norte County,CA,02/24/2021,957,40
Del Norte County,CA,03/03/2021,988,31
Del Norte County,CA,03/10/2021,1022,34
Del Norte County,CA,03/17/2021,1053,31
Del Norte County,CA,03/24/2021,1089,36
Del Norte County,CA,03/31/2021,1128,39
Del Norte County,CA,04/07/2021,1208,80
Del Norte County,CA,04/14/2021,1232,24
Del Norte County,CA,04/21/2021,1261,29
Del Norte County,CA,04/28/2021,1277,16
Del Norte County,CA,05/05/2021,1326,49
Del Norte County,CA,05/12/2021,1359,33
Del Norte County,CA,05/19/2021,1383,24
Del Norte County,CA,05/26/2021,1397,14
Del Norte County,CA,06/02/2021,1407,10
Del Norte County,CA,06/09/2021,1416,9
Del Norte County,CA,06/16/2021,1426,10
Del Norte County,CA,06/23/2021,1431,5
Del Norte County,CA,06/30/2021,1450,19
Del Norte County,CA,07/07/2021,1460,10
Del Norte County,CA,07/14/2021,1486,26
Del Norte County,CA,07/21/2021,1505,19
Del Norte County,CA,07/28/2021,1553,48
Del Norte County,CA,08/04/2021,1706,153
Del Norte County,CA,08/11/2021,1887,181
Del Norte County,CA,08/18/2021,2205,318
Del Norte County,CA,08/25/2021,2560,355
Del Norte County,CA,09/01/2021,2849,289
Del Norte County,CA,09/08/2021,3102,253
Del Norte County,CA,09/15/2021,3274,172
Del Norte County,CA,09/22/2021,3409,135
Del Norte County,CA,09/29/2021,3502,93
Del Norte County,CA,10/06/2021,3530,28
Del Norte County,CA,10/13/2021,3564,34
Del Norte County,CA,10/20/2021,3584,20
Del Norte County,CA,10/27/2021,3617,33
Del Norte County,CA,11/03/2021,3651,34
Del Norte County,CA,11/10/2021,3676,25
Del Norte County,CA,11/17/2021,3687,11
Del Norte County,CA,11/24/2021,3718,31
Del Norte County,CA,12/01/2021,3775,57
Del Norte County,CA,12/08/2021,3823,48
Del Norte County,CA,12/15/2021,3845,22
Del Norte County,CA,12/22/2021,3851,6
Del Norte County,CA,12/29/2021,3875,24
Del Norte County,CA,01/05/2022,3952,77
Del Norte County,CA,01/12/2022,4089,137
Del Norte County,CA,01/19/2022,4340,251
Del Norte County,CA,01/26/2022,4649,309
Del Norte County,CA,02/02/2022,5079,430
Del Norte County,CA,02/09/2022,5328,249
Del Norte County,CA,02/16/2022,5621,293
Del Norte County,CA,02/23/2022,5777,156
Del Norte County,CA,03/02/2022,5880,103
Del Norte County,CA,03/09/2022,5960,80
Del Norte County,CA,03/16/2022,6003,43
Del Norte County,CA,03/23/2022,6004,1
Del Norte County,CA,03/30/2022,6004,0
Del Norte County,CA,04/06/2022,6006,2
Del Norte County,CA,04/13/2022,6006,0
Del Norte County,CA,04/20/2022,6011,5
Del Norte County,CA,04/27/2022,6031,20
Del Norte County,CA,05/04/2022,6066,35
Del Norte County,CA,05/11/2022,6115,49
Del Norte County,CA,05/18/2022,6214,99
Del Norte County,CA,05/25/2022,6366,152
Del Norte County,CA,06/01/2022,6436,70
Del Norte County,CA,06/08/2022,6492,56
Del Norte County,CA,06/15/2022,6575,83
Del Norte County,CA,06/22/2022,6656,81
Del Norte County,CA,06/29/2022,6800,144
Del Norte County,CA,07/06/2022,6956,156
Del Norte County,CA,07/13/2022,7159,203
Del Norte County,CA,07/20/2022,7467,308
Del Norte County,CA,07/27/2022,7526,59
Del Norte County,CA,08/03/2022,7546,20
Del Norte County,CA,08/10/2022,7593,47
Del Norte County,CA,08/17/2022,7650,57
Del Norte County,CA,08/24/2022,7689,39
Del Norte County,CA,08/31/2022,7723,34
Del Norte County,CA,09/07/2022,7741,18
Del Norte County,CA,09/14/2022,7785,44
Del Norte County,CA,09/21/2022,7808,23
Del Norte County,CA,09/28/2022,7826,18
Del Norte County,CA,10/05/2022,7837,11
Del Norte County,CA,10/12/2022,7845,8
Del Norte County,CA,10/19/2022,7854,9
Del Norte County,CA,10/26/2022,7859,5
Del Norte County,CA,11/02/2022,7873,14
Del Norte County,CA,11/09/2022,7876,3
Del Norte County,CA,11/16/2022,7898,22
Del Norte County,CA,11/23/2022,7908,10
Del Norte County,CA,11/30/2022,7925,17
Del Norte County,CA,12/07/2022,7969,44
Del Norte County,CA,12/14/2022,7992,23
Del Norte County,CA,12/21/2022,8033,41
Del Norte County,CA,12/28/2022,8080,47
Del Norte County,CA,01/04/2023,8125,45
Del Norte County,CA,01/11/2023,8144,19
Del Norte County,CA,01/18/2023,8153,9
Del Norte County,CA,01/25/2023,8180,27
Del Norte County,CA,02/01/2023,8204,24
Del Norte County,CA,02/08/2023,8253,49
Del Norte County,CA,02/15/2023,8364,111
Del Norte County,CA,02/22/2023,8389,25
Del Norte County,CA,03/01/2023,8398,9
Del Norte County,CA,03/08/2023,8414,16
Del Norte County,CA,03/15/2023,8421,7
Del Norte County,CA,03/22/2023,8429,8
Del Norte County,CA,03/29/2023,8436,7
Del Norte County,CA,04/05/2023,8445,9
Del Norte County,CA,04/12/2023,8452,7
Del Norte County,CA,04/19/2023,8453,1
Del Norte County,CA,04/26/2023,8458,5
Del Norte County,CA,05/03/2023,8461,3
Del Norte County,CA,05/10/2023,8467,6
Kern County,CA,01/22/2020,0,0
Kern County,CA,01/29/2020,0,0
Kern County,CA,02/05/2020,0,0
Kern County,CA,02/12/2020,0,0
Kern County,CA,02/19/2020,0,0
Kern County,CA,02/26/2020,0,0
Kern County,CA,03/04/2020,0,0
Kern County,CA,03/11/2020,0,0
Kern County,CA,03/18/2020,1,1
Kern County,CA,03/25/2020,13,12
Kern County,CA,04/01/2020,47,34
Kern County,CA,04/08/2020,134,87
Kern County,CA,04/15/2020,454,320
Kern County,CA,04/22/2020,677,223
Kern County,CA,04/29/2020,883,206
Kern County,CA,05/06/2020,1085,202
Kern County,CA,05/13/2020,1366,281
Kern County,CA,05/20/2020,1604,238
Kern County,CA,05/27/2020,1896,292
Kern County,CA,06/03/2020,2412,516
Kern County,CA,06/10/2020,2930,518
Kern County,CA,06/17/2020,3509,579
Kern County,CA,06/24/2020,4104,595
Kern County,CA,07/01/2020,4751,647
Kern County,CA,07/08/2020,5685,934
Kern County,CA,07/15/2020,7037,1352
Kern County,CA,07/22/2020,12089,5052
Kern County,CA,07/29/2020,18952,6863
Kern County,CA,08/05/2020,21552,2600
Kern County,CA,08/12/2020,25201,3649
Kern County,CA,08/19/2020,27164,1963
Kern County,CA,08/26/2020,28634,1470
Kern County,CA,09/02/2020,29394,760
Kern County,CA,09/09/2020,30123,729
Kern County,CA,09/16/2020,30720,597
Kern County,CA,09/23/2020,31423,703
Kern County,CA,09/30/2020,31867,444
Kern County,CA,10/07/2020,32357,490
Kern County,CA,10/14/2020,32868,511
Kern County,CA,10/21/2020,33282,414
Kern County,CA,10/28/2020,33758,476
Kern County,CA,11/04/2020,34537,779
Kern County,CA,11/11/2020,35555,1018
Kern County,CA,11/18/2020,37028,1473
Kern County,CA,11/25/2020,39719,2691
Kern County,CA,12/02/2020,43120,3401
Kern County,CA,12/09/2020,47721,4601
Kern County,CA,12/16/2020,55502,7781
Kern County,CA,12/23/2020,62171,6669
Kern County,CA,12/30/2020,68367,6196
Kern County,CA,01/06/2021,74538,6171
Kern County,CA,01/13/2021,82411,7873
Kern County,CA,01/20/2021,87948,5537
Kern County,CA,01/27/2021,92218,4270
Kern County,CA,02/03/2021,95341,3123
Kern County,CA,02/10/2021,97963,2622
Kern County,CA,02/17/2021,99837,1874
Kern County,CA,02/24/2021,101199,1362
Kern County,CA,03/03/2021,102269,1070
Kern County,CA,03/10/2021,103027,758
Kern County,CA,03/17/2021,103570,543
Kern County,CA,03/24/2021,104043,473
Kern County,CA,03/31/2021,104539,496
Kern County,CA,04/07/2021,104905,366
Kern County,CA,04/14/2021,105452,547
Kern County,CA,04/21/2021,105838,386
Kern County,CA,04/28/2021,106158,320
Kern County,CA,05/05/2021,106472,314
Kern County,CA,05/12/2021,106779,307
Kern County,CA,05/19/2021,107070,291
Kern County,CA,05/26/2021,107317,247
Kern County,CA,06/02/2021,107537,220
Kern County,CA,06/09/2021,107782,245
Kern County,CA,06/16/2021,107944,162
Kern County,CA,06/23/2021,108227,283
Kern County,CA,06/30/2021,108516,289
Kern County,CA,07/07/2021,108836,320
Kern County,CA,07/14/2021,109154,318
Kern County,CA,07/21/2021,109783,629
Kern County,CA,07/28/2021,110720,937
